video_path,start,end,label
kick/kick__Baddest_Fight_Scenes_EVER!_-_Kickboxer_-_Part_1_of_2_kick_f_nm_np1_ba_med_7.avi,0,20,kick
kick/kick__Baddest_Fight_Scenes_EVER!_-_Kickboxer_-_Part_1_of_2_kick_f_nm_np1_ri_bad_2.avi,0,20,kick
kick/kick__Baddest_Fight_Scenes_EVER!_-_Kickboxer_-_Part_1_of_2_kick_u_cm_np1_ba_med_1.avi,0,20,kick
kick/kick__Baddest_Fight_Scenes_EVER!_-_Kickboxer_-_Part_1_of_2_kick_u_cm_np1_ba_med_10.avi,0,20,kick
kick/kick__Baddest_Fight_Scenes_EVER!_-_Kickboxer_-_Part_1_of_2_kick_u_cm_np1_ba_med_6.avi,0,20,kick
kick/kick__Baddest_Fight_Scenes_EVER!_-_Kickboxer_-_Part_1_of_2_kick_u_cm_np1_ri_med_12.avi,0,20,kick
kick/kick__Baddest_Fight_Scenes_EVER!_-_Kickboxer_-_Part_1_of_2_kick_u_cm_np1_ri_med_9.avi,0,20,kick
kick/kick__Best_CHUCK_NORRIS_kick_to_the_nuts!_kick_f_cm_np1_ba_med_3.avi,0,20,kick
kick/kick__Best_CHUCK_NORRIS_kick_to_the_nuts!_kick_f_cm_np1_fr_med_1.avi,0,20,kick
kick/kick__Best_fight_scene_of_all_time_kick_f_cm_np1_ba_bad_11.avi,0,20,kick
kick/kick__Best_fight_scene_of_all_time_kick_f_cm_np1_ba_bad_7.avi,0,20,kick
kick/kick__Best_fight_scene_of_all_time_kick_f_cm_np1_fr_bad_10.avi,0,20,kick
kick/kick__Best_fight_scene_of_all_time_kick_f_cm_np1_fr_bad_14.avi,0,20,kick
kick/kick__Best_fight_scene_of_all_time_kick_f_cm_np1_le_bad_0.avi,0,20,kick
kick/kick__Best_fight_scene_of_all_time_kick_f_cm_np1_le_bad_6.avi,0,20,kick
kick/kick__Best_fight_scene_of_all_time_kick_f_cm_np1_le_bad_8.avi,0,20,kick
kick/kick__Best_fight_scene_of_all_time_kick_f_cm_np1_le_bad_9.avi,0,20,kick
kick/kick__Best_fight_scene_of_all_time_kick_f_cm_np1_ri_bad_1.avi,0,20,kick
kick/kick__Best_fight_scene_of_all_time_kick_f_cm_np1_ri_bad_15.avi,0,20,kick
kick/kick__Best_fight_scene_of_all_time_kick_f_cm_np1_ri_bad_2.avi,0,20,kick
kick/kick__Best_fight_scene_of_all_time_kick_f_cm_np1_ri_bad_3.avi,0,20,kick
kick/kick__Best_fight_scene_of_all_time_kick_u_cm_np1_fr_bad_12.avi,0,20,kick
kick/kick__Best_fight_scene_of_all_time_kick_u_cm_np1_fr_bad_13.avi,0,20,kick
kick/kick__Bruce_Lee_sidekick_kick_f_nm_np1_ri_med_0.avi,0,20,kick
situp/5_Min_Tone_Abs_Workout_2__Fitness_Training_w__Tammy_situp_f_nm_np1_fr_goo_2.avi,0,20,situp
situp/5_Min_Tone_Abs_Workout_2__Fitness_Training_w__Tammy_situp_f_nm_np1_fr_goo_3.avi,0,20,situp
situp/5_Min_Tone_Abs_Workout_2__Fitness_Training_w__Tammy_situp_f_nm_np1_fr_goo_4.avi,0,20,situp
situp/5_Min_Tone_Abs_Workout_2__Fitness_Training_w__Tammy_situp_f_nm_np1_le_goo_0.avi,0,20,situp
situp/5_Min_Tone_Abs_Workout_2__Fitness_Training_w__Tammy_situp_f_nm_np1_le_goo_1.avi,0,20,situp
situp/5_Min_Tone_Abs_Workout_2__Fitness_Training_w__Tammy_situp_f_nm_np1_le_goo_5.avi,0,20,situp
situp/6_Minute_Abs_Routine_situp_f_nm_np1_ri_bad_0.avi,0,20,situp
situp/6_Minute_Abs_Routine_situp_f_nm_np1_ri_bad_3.avi,0,20,situp
situp/6_Minute_Abs_Routine_situp_f_nm_np1_ri_bad_4.avi,0,20,situp
situp/6_Minute_Abs_Routine_situp_f_nm_np2_le_bad_1.avi,0,20,situp
situp/6_Minute_Abs_Routine_situp_f_nm_np2_le_bad_2.avi,0,20,situp
situp/6_Minute_Abs_Routine_situp_f_nm_np2_le_bad_5.avi,0,20,situp
situp/AKC_coach_Torrin_Rhodan_showing_situp_kettlebell_movements_situp_f_cm_np1_le_goo_0.avi,0,20,situp
situp/AKC_coach_Torrin_Rhodan_showing_situp_kettlebell_movements_situp_f_cm_np1_le_goo_1.avi,0,20,situp
situp/AKC_coach_Torrin_Rhodan_showing_situp_kettlebell_movements_situp_f_cm_np1_le_goo_2.avi,0,20,situp
situp/Abs__Situps__Crunches_situp_u_cm_np1_ri_goo_0.avi,0,20,situp
situp/Abs__Situps__Crunches_situp_u_cm_np1_ri_goo_1.avi,0,20,situp
situp/Abs__Situps__Crunches_situp_u_cm_np1_ri_goo_2.avi,0,20,situp
situp/Abs__Situps__Crunches_situp_u_cm_np2_ri_goo_3.avi,0,20,situp
situp/Abs__Situps__Crunches_situp_u_nm_np3_ri_goo_4.avi,0,20,situp
situp/Abs__Situps__Crunches_situp_u_nm_np3_ri_goo_5.avi,0,20,situp
situp/Abs__Situps__Crunches_situp_u_nm_np3_ri_goo_6.avi,0,20,situp
situp/Army_situp_video_for_ROTC_cadets_situp_f_cm_np1_le_med_0.avi,0,20,situp
situp/Army_situp_video_for_ROTC_cadets_situp_f_cm_np1_le_med_1.avi,0,20,situp
situp/Army_situp_video_for_ROTC_cadets_situp_f_cm_np1_le_med_2.avi,0,20,situp
situp/Basic_Exercise_Plans_-_How_to_Perform_a_Sit-Up_situp_f_nm_np1_ri_goo_0.avi,0,20,situp
situp/Basic_Exercise_Plans_-_How_to_Perform_a_Sit-Up_situp_f_nm_np1_ri_goo_1.avi,0,20,situp
situp/Excercise_Demo_-_Proper_Sit-up_situp_f_nm_np1_ri_goo_0.avi,0,20,situp
situp/Excercise_Demo_-_Proper_Sit-up_situp_f_nm_np1_ri_goo_1.avi,0,20,situp
situp/How_To_Workout_On_Vacation_-_How_to_Do_Crunches_Exercises_on_Vacation_situp_f_nm_np1_le_goo_0.avi,0,20,situp
situp/How_To_Workout_On_Vacation_-_How_to_Do_Crunches_Exercises_on_Vacation_situp_f_nm_np1_le_goo_1.avi,0,20,situp
situp/How_to_Train_for_Boxing_-_Sit_Up_Techniques_for_Boxing_Training_situp_f_cm_np1_le_med_0.avi,0,20,situp
situp/How_to_Train_for_Boxing_-_Sit_Up_Techniques_for_Boxing_Training_situp_f_cm_np1_le_med_1.avi,0,20,situp
situp/How_to_Train_for_Boxing_-_Sit_Up_Techniques_for_Boxing_Training_situp_f_cm_np1_le_med_2.avi,0,20,situp
situp/Incline_Dumbell_Situps_45lbs_2ndxpr_25x_situp_f_nm_np1_ri_med_0.avi,0,20,situp
situp/Incline_Dumbell_Situps_45lbs_2ndxpr_25x_situp_f_nm_np1_ri_med_1.avi,0,20,situp
situp/Incline_Dumbell_Situps_45lbs_2ndxpr_25x_situp_f_nm_np1_ri_med_2.avi,0,20,situp
situp/Intermidate_to_advanced_abs_situp_f_cm_np1_fr_med_1.avi,0,20,situp
situp/Intermidate_to_advanced_abs_situp_f_nm_np1_fr_med_0.avi,0,20,situp
situp/Intermidate_to_advanced_abs_situp_f_nm_np1_fr_med_2.avi,0,20,situp
situp/Ninja_Warrior_Ultimate_Six_Pack_Abs_Sit_up_Training_situp_f_nm_np1_ri_med_0.avi,0,20,situp
situp/Ninja_Warrior_Ultimate_Six_Pack_Abs_Sit_up_Training_situp_f_nm_np1_ri_med_1.avi,0,20,situp
situp/Ninja_Warrior_Ultimate_Six_Pack_Abs_Sit_up_Training_situp_f_nm_np1_ri_med_2.avi,0,20,situp
situp/Octogen_-_CrossFit_Sydney_Glute_Ham_Situps_1_situp_f_nm_np1_ri_goo_0.avi,0,20,situp
situp/Octogen_-_CrossFit_Sydney_Glute_Ham_Situps_1_situp_f_nm_np1_ri_goo_1.avi,0,20,situp
situp/Octogen_-_CrossFit_Sydney_Glute_Ham_Situps_1_situp_f_nm_np1_ri_goo_2.avi,0,20,situp
situp/Personal_Training_Workout_Tips_situp_f_nm_np1_le_goo_0.avi,0,20,situp
situp/Personal_Training_Workout_Tips_situp_f_nm_np1_le_goo_1.avi,0,20,situp
situp/Rutina_de_Abdominales___Abs_Exercise_situp_f_cm_np1_ri_goo_0.avi,0,20,situp
situp/Rutina_de_Abdominales___Abs_Exercise_situp_f_cm_np1_ri_goo_1.avi,0,20,situp
situp/Rutina_de_Abdominales___Abs_Exercise_situp_f_cm_np1_ri_goo_2.avi,0,20,situp
situp/Sit_Ups_for_6pack_Abs___Forgotten_Abdominal_Exercise_situp_f_nm_np1_le_med_0.avi,0,20,situp
situp/Sit_Ups_for_6pack_Abs___Forgotten_Abdominal_Exercise_situp_f_nm_np1_le_med_1.avi,0,20,situp
situp/Sit_Ups_for_6pack_Abs___Forgotten_Abdominal_Exercise_situp_f_nm_np1_le_med_2.avi,0,20,situp
situp/Sit_ups_and_crunch_situp_f_nm_np1_le_goo_0.avi,0,20,situp
situp/Sit_ups_and_crunch_situp_f_nm_np1_le_goo_2.avi,0,20,situp
situp/Tiger_Abs_-_Triple_Sit_Ups_situp_f_nm_np1_le_goo_0.avi,0,20,situp
situp/Tiger_Abs_-_Triple_Sit_Ups_situp_f_nm_np1_le_goo_1.avi,0,20,situp
situp/Tiger_Abs_-_Triple_Sit_Ups_situp_f_nm_np1_le_goo_2.avi,0,20,situp
situp/Timed_situps_1_minute_situp_f_nm_np1_ri_med_0.avi,0,20,situp
situp/Timed_situps_1_minute_situp_f_nm_np1_ri_med_1.avi,0,20,situp
situp/Timed_situps_1_minute_situp_f_nm_np1_ri_med_2.avi,0,20,situp
situp/Waschbrettbauch_I-__bung_von_fitness_com_situp_f_nm_np1_ba_goo_0.avi,0,20,situp
situp/Waschbrettbauch_I-__bung_von_fitness_com_situp_f_nm_np1_ba_goo_1.avi,0,20,situp
situp/crazy_105_sit-ups_situp_f_cm_np2_le_med_0.avi,0,20,situp
situp/crazy_105_sit-ups_situp_f_cm_np2_le_med_1.avi,0,20,situp
situp/crazy_105_sit-ups_situp_f_cm_np2_le_med_2.avi,0,20,situp
situp/kettlebell_training_for_pack_ABS_-_workout_situp_f_nm_np1_le_goo_0.avi,0,20,situp
situp/kettlebell_training_for_pack_ABS_-_workout_situp_f_nm_np1_le_goo_1.avi,0,20,situp
situp/kettlebell_training_for_pack_ABS_-_workout_situp_f_nm_np1_le_goo_2.avi,0,20,situp
shoot_ball/3PointJumpShotPractice-09_21_07_shoot_ball_f_nm_np1_ri_med_0.avi,0,20,shoot_ball
shoot_ball/3PointJumpShotPractice-09_21_07_shoot_ball_f_nm_np1_ri_med_1.avi,0,20,shoot_ball
shoot_ball/3PointJumpShotPractice-09_21_07_shoot_ball_f_nm_np1_ri_med_2.avi,0,20,shoot_ball
shoot_ball/3PointJumpShotPractice-09_21_07_shoot_ball_f_nm_np1_ri_med_4.avi,0,20,shoot_ball
shoot_ball/3PointJumpShotPractice-09_21_07_shoot_ball_f_nm_np1_ri_med_5.avi,0,20,shoot_ball
shoot_ball/3PointJumpShotPractice-09_21_07_shoot_ball_f_nm_np1_ri_med_6.avi,0,20,shoot_ball
shoot_ball/3PointJumpShotPractice-09_21_07_shoot_ball_f_nm_np1_ri_med_7.avi,0,20,shoot_ball
shoot_ball/3PointJumpShotPractice-09_21_07_shoot_ball_f_nm_np1_ri_med_8.avi,0,20,shoot_ball
shoot_ball/8yroldBasketballhighlight2006_shoot_ball_f_cm_np1_le_med_0.avi,0,20,shoot_ball
shoot_ball/AdamandAlvonplayingbasketball2_shoot_ball_f_cm_np1_le_med_0.avi,0,20,shoot_ball
shoot_ball/BrandonWebmanplayingbasketball_shoot_ball_f_nm_np1_ba_med_1.avi,0,20,shoot_ball
shoot_ball/BrandonWebmanplayingbasketball_shoot_ball_f_nm_np1_ba_med_3.avi,0,20,shoot_ball
shoot_ball/BrandonWebmanplayingbasketball_shoot_ball_f_nm_np1_ba_med_4.avi,0,20,shoot_ball
shoot_ball/BrandonWebmanplayingbasketball_shoot_ball_f_nm_np1_ba_med_5.avi,0,20,shoot_ball
shoot_ball/BrandonWebmanplayingbasketball_shoot_ball_f_nm_np1_ba_med_7.avi,0,20,shoot_ball
shoot_ball/BrandonWebmanplayingbasketball_shoot_ball_f_nm_np1_ba_med_8.avi,0,20,shoot_ball
shoot_ball/BrandonWebmanplayingbasketball_shoot_ball_f_nm_np1_le_med_0.avi,0,20,shoot_ball
shoot_ball/BrandonWebmanplayingbasketball_shoot_ball_f_nm_np1_le_med_2.avi,0,20,shoot_ball
shoot_ball/Finding_Forrester_1_shoot_ball_f_nm_np1_le_bad_3.avi,0,20,shoot_ball
shoot_ball/Finding_Forrester_3_shoot_ball_f_nm_np2_ba_med_3.avi,0,20,shoot_ball
shoot_ball/Finding_Forrester_3_shoot_ball_f_nm_np2_ba_med_5.avi,0,20,shoot_ball
shoot_ball/Finding_Forrester_3_shoot_ball_f_nm_np2_ba_med_6.avi,0,20,shoot_ball
shoot_ball/Finding_Forrester_3_shoot_ball_f_nm_np2_ba_med_8.avi,0,20,shoot_ball
shoot_ball/Finding_Forrester_3_shoot_ball_f_nm_np2_ba_med_9.avi,0,20,shoot_ball
shoot_ball/Finding_Forrester_3_shoot_ball_h_nm_np2_le_med_4.avi,0,20,shoot_ball
shoot_ball/Finding_Forrester_3_shoot_ball_u_nm_np2_fr_med_2.avi,0,20,shoot_ball
shoot_ball/ImprovingBasketballSkills-BasketballCrossover_shoot_ball_f_nm_np1_fr_med_0.avi,0,20,shoot_ball
shoot_ball/ImprovingBasketballSkills-BasketballTeardropJumpShot_shoot_ball_f_nm_np1_ba_med_0.avi,0,20,shoot_ball
shoot_ball/JashaunKidsWhoRipAmazingBasketball_shoot_ball_f_cm_np1_ba_med_6.avi,0,20,shoot_ball
shoot_ball/JashaunKidsWhoRipAmazingBasketball_shoot_ball_f_cm_np1_le_med_4.avi,0,20,shoot_ball
shoot_ball/JashaunKidsWhoRipAmazingBasketball_shoot_ball_u_cm_np1_le_med_3.avi,0,20,shoot_ball
shoot_ball/KELVIN_shoot_ball_u_cm_np1_ba_med_0.avi,0,20,shoot_ball
shoot_ball/KELVIN_shoot_ball_u_cm_np1_ba_med_1.avi,0,20,shoot_ball
shoot_ball/KELVIN_shoot_ball_u_cm_np1_ba_med_2.avi,0,20,shoot_ball
shoot_ball/KELVIN_shoot_ball_u_cm_np1_ba_med_3.avi,0,20,shoot_ball
shoot_ball/KELVIN_shoot_ball_u_cm_np1_ba_med_4.avi,0,20,shoot_ball
shoot_ball/KELVIN_shoot_ball_u_cm_np1_ba_med_5.avi,0,20,shoot_ball
shoot_ball/KELVIN_shoot_ball_u_cm_np1_ba_med_6.avi,0,20,shoot_ball
shoot_ball/KELVIN_shoot_ball_u_cm_np1_ba_med_7.avi,0,20,shoot_ball
shoot_ball/LearnToShootFromTheMaster_shoot_ball_f_cm_np1_ba_med_6.avi,0,20,shoot_ball
shoot_ball/LearnToShootFromTheMaster_shoot_ball_f_nm_np1_ba_med_1.avi,0,20,shoot_ball
shoot_ball/LearnToShootFromTheMaster_shoot_ball_f_nm_np1_ba_med_2.avi,0,20,shoot_ball
shoot_ball/LearnToShootFromTheMaster_shoot_ball_f_nm_np1_ba_med_3.avi,0,20,shoot_ball
shoot_ball/LearnToShootFromTheMaster_shoot_ball_f_nm_np1_ba_med_5.avi,0,20,shoot_ball
shoot_ball/LeeHomandBlackieplayingbasketball_shoot_ball_f_cm_np1_ri_med_0.avi,0,20,shoot_ball
shoot_ball/LeeHomandBlackieplayingbasketball_shoot_ball_u_cm_np1_ri_med_1.avi,0,20,shoot_ball
shoot_ball/LeeHomandBlackieplayingbasketball_shoot_ball_u_cm_np1_ri_med_3.avi,0,20,shoot_ball
shoot_ball/PlayingBasketballGotWater_shoot_ball_f_nm_np1_ba_med_0.avi,0,20,shoot_ball
shoot_ball/PlayingBasketballGotWater_shoot_ball_f_nm_np1_ba_med_3.avi,0,20,shoot_ball
shoot_ball/PlayingBasketballGotWater_shoot_ball_f_nm_np1_ba_med_4.avi,0,20,shoot_ball
shoot_ball/PlayingBasketballGotWater_shoot_ball_f_nm_np1_ba_med_6.avi,0,20,shoot_ball
shoot_ball/PlayingBasketballGotWater_shoot_ball_f_nm_np1_ba_med_8.avi,0,20,shoot_ball
shoot_ball/PlayingBasketballGotWater_shoot_ball_f_nm_np1_ri_med_2.avi,0,20,shoot_ball
shoot_ball/PlayingBasketball_shoot_ball_f_nm_np1_ba_med_6.avi,0,20,shoot_ball
shoot_ball/PlayingBasketball_shoot_ball_f_nm_np1_ba_med_7.avi,0,20,shoot_ball
shoot_ball/PlayingBasketball_shoot_ball_f_nm_np1_ri_med_1.avi,0,20,shoot_ball
shoot_ball/PlayingBasketball_shoot_ball_f_nm_np1_ri_med_2.avi,0,20,shoot_ball
shoot_ball/ReggieMillerTakesonThreeAverageGuysinaShootout_shoot_ball_f_cm_np1_fr_med_15.avi,0,20,shoot_ball
shoot_ball/ReggieMillerTakesonThreeAverageGuysinaShootout_shoot_ball_u_cm_np1_fr_med_14.avi,0,20,shoot_ball
